srcStateName,srcDistrictName,District and Taluk Court Case type,Pending cases for a period of 0 to 1 Years,Pending cases for a period of 1 to 3 Years,Pending cases for a period of 3 to 5 Years,Pending cases for a period of 5 to 10 Years,Pending cases for a period of 10 to 20 Years,Pending cases for a period of 20 to 30 Years,Pending cases over 30 Years,Pending cases,Original pending cases,Pending Appeal cases,Pending Application cases,Pending Execution cases,Cases pending at Appearance or Service-Related stage,Cases pending at Compliance or Steps or stay stage,Cases pending at Evidence or Argument or Judgement stage,Cases pending at Pleadings or Issues or Charge stage,Cases instituted in last month,Cases disposed in last month,Cases filed by Senior Citizens,Cases filed by women,Cases delayed in disposal,Year
Maharashtra,Nashik,Criminal,59555,46535,26651,23235,6142,1635,671,164424,142069,2255,20140,0,109148,18564,29068,7674,5375,18657,4420,9578,87214,2021
Maharashtra,Nashik,Total,77237,65507,38474,37995,9758,2147,740,231858,182380,6669,25057,17792,134797,37120,48708,11257,6594,19955,17424,18467,130756,2021
Maharashtra,Osmanabad,Civil,12769,11948,7273,6848,760,132,45,39775,23338,1490,4510,10437,9937,13745,13103,2988,1295,1928,9985,7111,21159,2021
Maharashtra,Osmanabad,Criminal,14519,12383,6971,5680,1109,256,32,40950,33507,872,6571,0,23844,4863,10026,2213,1003,1911,1782,2864,21336,2021
Maharashtra,Osmanabad,Total,27288,24331,14244,12528,1869,388,77,80725,56845,2362,11081,10437,33781,18608,23129,5201,2298,3839,11767,9975,42495,2021
Maharashtra,Parbhani,Civil,10228,8850,4522,3828,362,27,8,27825,14167,2338,5113,6207,7389,7909,10689,1835,834,1154,4940,6136,15466,2021
Maharashtra,Parbhani,Criminal,19782,18697,8976,5329,294,7,0,53085,43351,1382,8352,0,26854,7700,14308,4222,1674,2368,1523,5059,27458,2021
Maharashtra,Parbhani,Total,30010,27547,13498,9157,656,34,8,80910,57518,3720,13465,6207,34243,15609,24997,6057,2508,3522,6463,11195,42924,2021
Maharashtra,Pune,Civil,32457,35973,25127,33384,8039,1141,207,136328,80584,8211,12794,34740,52246,26441,49135,8492,2841,1772,26071,18307,70983,2021
Maharashtra,Pune,Criminal,188619,130993,64760,48843,23752,6913,3253,467133,434644,4587,27908,0,262140,53660,45175,105984,10078,19276,7597,11808,153971,2021
Maharashtra,Pune,Total,221076,166966,89887,82227,31791,8054,3460,603461,515228,12798,40702,34740,314386,80101,94310,114476,12919,21048,33668,30115,224954,2021
Maharashtra,Raigad,Civil,9168,10501,6328,9757,2978,539,56,39327,25052,1607,5029,7639,15786,8819,11984,2643,940,646,9988,6507,14912,2021
Maharashtra,Raigad,Criminal,14021,12619,7681,8103,2559,770,148,45901,38544,935,6423,0,18829,6554,12124,8359,1380,1380,1738,2670,10048,2021
Maharashtra,Raigad,Total,23189,23120,14009,17860,5537,1309,204,85228,63596,2542,11452,7639,34615,15373,24108,11002,2320,2026,11726,9177,24960,2021
Maharashtra,Ratnagiri,Civil,3489,4057,1670,1524,232,16,8,10996,6822,795,1642,1737,3133,3181,4075,606,273,227,3145,1662,6295,2021
Maharashtra,Ratnagiri,Criminal,7523,5023,1947,974,148,22,18,15655,12225,292,3140,0,5433,2807,6243,1171,651,672,883,1678,7426,2021
Maharashtra,Ratnagiri,Total,11012,9080,3617,2498,380,38,26,26651,19047,1087,4782,1737,8566,5988,10318,1777,924,899,4028,3340,13721,2021
Maharashtra,Sangli,Civil,15635,12815,6470,7294,1186,243,57,43700,25678,3821,2928,11274,15250,10858,15001,2566,1363,865,10327,7408,25667,2021
Maharashtra,Sangli,Criminal,21729,16254,8051,4945,791,303,65,52138,44777,1573,5769,19,21214,9103,15487,6314,1800,2242,1957,3057,26643,2021
Maharashtra,Sangli,Total,37364,29069,14521,12239,1977,546,122,95838,70455,5394,8697,11293,36464,19961,30488,8880,3163,3107,12284,10465,52310,2021
Maharashtra,Satara,Civil,11925,15588,8830,9809,2180,298,99,48729,31396,3416,2605,11312,16702,11963,16945,3113,923,670,11941,5868,28677,2021
Maharashtra,Satara,Criminal,23063,20624,8866,5441,1094,282,124,59494,50893,1126,7475,0,33708,6358,15590,3818,2141,2794,2262,4153,28027,2021
Maharashtra,Satara,Total,34988,36212,17696,15250,3274,580,223,108223,82289,4542,10080,11312,50410,18321,32535,6931,3064,3464,14203,10021,56704,2021
Maharashtra,Sindhudurg,Civil,1952,2521,1725,1833,399,77,30,8537,5749,1022,514,1133,1932,2653,3499,453,127,70,3035,1432,7026,2021
Maharashtra,Sindhudurg,Criminal,4704,2337,759,371,112,49,29,8361,7103,208,1021,0,3616,1117,2761,867,454,351,433,699,4395,2021
Maharashtra,Sindhudurg,Total,6656,4858,2484,2204,511,126,59,16898,12852,1230,1535,1133,5548,3770,6260,1320,581,421,3468,2131,11421,2021
Maharashtra,Solapur,Civil,19450,21547,13763,12984,3437,511,101,71793,44019,3815,6616,17343,27550,18392,21916,3932,2723,1539,13475,9657,31000,2021
Maharashtra,Solapur,Criminal,43642,38837,19364,15970,4052,725,234,122824,106353,1228,15244,0,80973,13245,22595,6009,5672,6015,3862,6586,41052,2021
Maharashtra,Solapur,Total,63092,60384,33127,28954,7489,1236,335,194617,150372,5043,21860,17343,108523,31637,44511,9941,8395,7554,17337,16243,72052,2021
Maharashtra,Thane,Civil,24758,33663,14217,19511,4737,532,59,97477,63066,4532,11802,18077,25162,33659,29785,8650,1944,2243,15099,12316,18171,2021
Maharashtra,Thane,Criminal,67886,66796,46979,57939,29358,8640,3336,280934,247043,3643,30249,0,176424,33860,53129,17447,6136,10047,6009,11503,37549,2021
Maharashtra,Thane,Total,92644,100459,61196,77450,34095,9172,3395,378411,310109,8175,42051,18077,201586,67519,82914,26097,8080,12290,21108,23819,55720,2021
Maharashtra,Wardha,Civil,6179,3294,2248,1412,114,11,5,13263,6779,1223,1195,4066,3154,4403,4930,748,388,428,2807,3086,5263,2021
Maharashtra,Wardha,Criminal,21975,25542,11602,2801,1030,67,7,63024,58415,676,3933,0,41586,4396,15319,1716,1699,2762,1651,2608,20501,2021
Maharashtra,Wardha,Total,28154,28836,13850,4213,1144,78,12,76287,65194,1899,5128,4066,44740,8799,20249,2464,2087,3190,4458,5694,25764,2021
Maharashtra,Washim,Civil,3168,3419,1979,3117,252,23,6,11964,6288,1065,1250,3361,3493,3221,4434,799,274,441,2280,1710,3832,2021
Maharashtra,Washim,Criminal,17615,9483,4057,2677,184,5,0,34021,28756,776,4483,6,22126,2691,6279,2923,1659,2793,708,2148,6929,2021
Maharashtra,Washim,Total,20783,12902,6036,5794,436,28,6,45985,35044,1841,5733,3367,25619,5912,10713,3722,1933,3234,2988,3858,10761,2021
Maharashtra,Yavatmal,Civil,7216,7574,5432,5703,1004,97,26,27052,13479,1952,2152,9469,6486,8294,10421,1769,602,739,5163,4708,17349,2021
Maharashtra,Yavatmal,Criminal,37616,32298,14398,10626,1708,286,84,97016,87303,1380,8333,0,60389,8237,20856,7436,2849,5254,1495,3212,42775,2021
Maharashtra,Yavatmal,Total,44832,39872,19830,16329,2712,383,110,124068,100782,3332,10485,9469,66875,16531,31277,9205,3451,5993,6658,7920,60124,2021
Manipur,Bishnupur,Civil,310,190,84,51,9,1,0,645,388,45,43,23,34,89,286,48,53,28,224,192,179,2021
Manipur,Bishnupur,Criminal,186,61,70,70,0,0,0,387,123,0,194,2,36,116,155,11,50,42,15,100,64,2021
Manipur,Bishnupur,Total,496,251,154,121,9,1,0,1032,511,45,237,25,70,205,441,59,103,70,239,292,243,2021
Manipur,Chandel,Civil,13,5,1,1,0,0,0,20,8,0,9,0,0,0,8,3,2,3,10,2,4,2021
Manipur,Chandel,Criminal,20,1,0,1,0,0,0,22,15,0,5,0,5,0,9,1,36,32,0,2,2,2021
Manipur,Chandel,Total,33,6,1,2,0,0,0,42,23,0,14,0,5,0,17,4,38,35,10,4,6,2021
Manipur,Churachandpur,Civil,53,14,10,2,0,0,0,79,76,2,0,1,1,15,33,1,17,22,9,17,17,2021
Manipur,Churachandpur,Criminal,58,24,17,9,0,0,0,108,60,3,41,0,2,22,42,16,22,11,0,10,45,2021
Manipur,Churachandpur,Total,111,38,27,11,0,0,0,187,136,5,41,1,3,37,75,17,39,33,9,27,62,2021
Manipur,Imphal East,Civil,740,751,180,89,12,5,0,1777,873,41,681,173,172,384,1030,133,77,33,530,419,611,2021
Manipur,Imphal East,Criminal,407,252,125,58,5,3,6,856,342,6,438,26,117,166,489,47,161,185,38,296,354,2021
Manipur,Imphal East,Total,1147,1003,305,147,17,8,6,2633,1215,47,1119,199,289,550,1519,180,238,218,568,715,965,2021
Manipur,Imphal West,Civil,1686,1558,631,596,98,4,0,4573,2675,175,1430,292,507,503,2890,566,311,134,1096,948,1817,2021
Manipur,Imphal West,Criminal,954,586,320,190,31,11,1,2093,1250,21,818,0,163,415,1214,227,326,334,101,335,920,2021
Manipur,Imphal West,Total,2640,2144,951,786,129,15,1,6666,3925,196,2248,292,670,918,4104,793,637,468,1197,1283,2737,2021
Manipur,Senapati,Civil,51,26,14,11,3,0,0,105,71,2,15,11,4,7,75,2,6,6,25,12,37,2021
Manipur,Senapati,Criminal,76,30,32,14,0,0,0,152,105,2,41,1,3,18,83,5,23,15,4,16,57,2021
Manipur,Senapati,Total,127,56,46,25,3,0,0,257,176,4,56,12,7,25,158,7,29,21,29,28,94,2021
Manipur,Tamenglong,Civil,31,22,15,12,0,0,0,80,40,0,40,0,0,7,65,8,4,0,27,1,70,2021
Manipur,Tamenglong,Criminal,20,5,4,3,2,0,0,34,16,0,18,0,4,13,15,2,7,10,1,3,10,2021
Manipur,Tamenglong,Total,51,27,19,15,2,0,0,114,56,0,58,0,4,20,80,10,11,10,28,4,80,2021
Manipur,Thoubal,Civil,356,248,86,49,4,0,0,743,531,7,70,23,7,188,385,24,21,10,200,162,234,2021
Manipur,Thoubal,Criminal,363,217,79,28,0,3,21,711,270,4,328,3,19,297,263,26,103,116,27,155,212,2021
Manipur,Thoubal,Total,719,465,165,77,4,3,21,1454,801,11,398,26,26,485,648,50,124,126,227,317,446,2021
Manipur,Ukhrul,Civil,12,15,9,29,0,0,0,65,58,0,1,1,2,5,55,1,1,1,25,7,37,2021
Manipur,Ukhrul,Criminal,16,15,28,13,0,3,4,79,65,0,13,0,18,5,39,5,0,0,3,2,28,2021
Manipur,Ukhrul,Total,28,30,37,42,0,3,4,144,123,0,14,1,20,10,94,6,1,1,28,9,65,2021
Meghalaya,East Garo Hills,Civil,135,12,0,0,0,0,0,147,123,2,21,1,122,15,3,7,2,2,7,19,3,2021
Meghalaya,East Garo Hills,Criminal,60,36,11,35,33,12,6,193,184,1,4,0,68,41,33,14,15,12,0,1,77,2021
Meghalaya,East Garo Hills,Total,195,48,11,35,33,12,6,340,307,3,25,1,190,56,36,21,17,14,7,20,80,2021
Meghalaya,East Khasi Hills,Civil,571,575,284,350,132,26,2,1940,1647,112,108,73,371,396,985,154,74,88,220,400,960,2021
Meghalaya,East Khasi Hills,Criminal,1077,1355,1081,941,244,23,0,4721,4411,26,284,0,2069,969,1165,453,143,176,37,217,2700,2021
Meghalaya,East Khasi Hills,Total,1648,1930,1365,1291,376,49,2,6661,6058,138,392,73,2440,1365,2150,607,217,264,257,617,3660,2021
Meghalaya,KHADC Court,Civil,402,328,169,134,100,16,2,1151,1099,36,0,16,334,189,472,116,140,88,320,580,0,2021
Meghalaya,KHADC Court,Total,1989,546,296,528,263,31,12,3665,1789,44,1816,16,714,284,2472,154,864,94,424,2033,0,2021
Meghalaya,Ri Bhoi,Civil,128,64,72,161,14,0,1,440,390,2,43,5,121,47,152,120,23,4,54,167,250,2021
Meghalaya,Ri Bhoi,Criminal,476,218,170,174,95,12,0,1145,1088,7,50,0,594,126,331,89,116,38,3,39,323,2021
Meghalaya,Ri Bhoi,Total,604,282,242,335,109,12,1,1585,1478,9,93,5,715,173,483,209,139,42,57,206,573,2021
Meghalaya,South West Garo Hills,Civil,15,10,6,0,0,0,0,31,25,3,2,1,12,1,17,1,5,8,6,13,6,2021
Meghalaya,South West Garo Hills,Criminal,76,22,29,0,0,0,0,127,124,0,3,0,56,3,48,20,15,21,1,11,41,2021
Meghalaya,South West Garo Hills,Total,91,32,35,0,0,0,0,158,149,3,5,1,68,4,65,21,20,29,7,24,47,2021
Meghalaya,South West Khasi Hills,Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
Meghalaya,South West Khasi Hills,Criminal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
Meghalaya,South West Khasi Hills,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
Meghalaya,West Garo Hills,Civil,57,28,12,9,12,1,0,119,116,3,0,0,21,33,40,25,13,2,14,27,28,2021
Meghalaya,West Garo Hills,Criminal,407,228,107,150,38,5,0,935,905,1,29,0,449,61,282,142,64,42,2,12,268,2021
Meghalaya,West Garo Hills,Total,464,256,119,159,50,6,0,1054,1021,4,29,0,470,94,322,167,77,44,16,39,296,2021
Meghalaya,West Jaintia Hills,Civil,6,3,2,215,1,0,0,227,227,0,0,0,47,2,176,2,4,0,8,164,0,2021
Meghalaya,West Jaintia Hills,Criminal,220,228,151,199,82,23,0,903,902,0,1,0,294,97,440,72,50,27,1,16,572,2021
Meghalaya,West Jaintia Hills,Total,226,231,153,414,83,23,0,1130,1129,0,1,0,341,99,616,74,54,27,9,180,572,2021
Meghalaya,West Khasi Hills,Civil,17,3,0,0,0,0,0,20,20,0,0,0,10,5,4,0,6,0,1,3,1,2021
Meghalaya,West Khasi Hills,Criminal,173,69,71,30,1,0,0,344,337,2,5,0,67,57,179,39,23,16,1,4,108,2021
Meghalaya,West Khasi Hills,Total,190,72,71,30,1,0,0,364,357,2,5,0,77,62,183,39,29,16,2,7,109,2021
Mizoram,Aizawl,Civil,878,549,234,140,25,1,0,1827,0,0,0,0,0,0,0,0,107,92,125,274,6,2021
Mizoram,Aizawl,Criminal,1659,1067,299,100,4,0,0,3129,0,0,0,0,16,0,0,0,268,149,8,86,13,2021
Mizoram,Aizawl,Total,2537,1616,533,240,29,1,0,4956,0,0,0,0,16,0,0,0,375,241,133,360,19,2021
Mizoram,Kolasib,Civil,47,31,6,60,4,0,0,148,0,0,0,0,0,0,0,0,0,0,8,57,0,2021
Mizoram,Kolasib,Criminal,38,130,30,159,3,0,0,360,0,0,0,0,0,0,0,0,0,0,1,19,0,2021
Mizoram,Kolasib,Total,85,161,36,219,7,0,0,508,0,0,0,0,0,0,0,0,0,0,9,76,0,2021
Mizoram,Lunglei,Civil,108,30,6,1,0,0,0,145,0,0,0,0,0,0,0,0,5,10,12,17,0,2021
Mizoram,Lunglei,Criminal,202,28,3,2,0,0,0,235,0,0,0,0,0,0,0,0,14,75,0,2,0,2021
Mizoram,Lunglei,Total,310,58,9,3,0,0,0,380,0,0,0,0,0,0,0,0,19,85,12,19,0,2021
Nagaland,Dimapur,Civil,175,43,18,17,1,0,0,254,251,0,0,3,53,0,16,38,4,1,3,2,1,2021
Nagaland,Dimapur,Criminal,537,339,224,224,69,0,0,1393,1391,0,2,0,174,11,134,0,12,29,56,33,5,2021
Nagaland,Dimapur,Total,712,382,242,241,70,0,0,1647,1642,0,2,3,227,11,150,38,16,30,59,35,6,2021
Nagaland,Kohima,Civil,95,26,12,4,1,0,0,138,132,0,0,6,9,0,38,65,0,0,7,2,1,2021
Nagaland,Kohima,Criminal,152,167,143,54,1,0,0,517,517,0,0,0,112,5,168,0,1,2,14,9,4,2021
Nagaland,Kohima,Total,247,193,155,58,2,0,0,655,649,0,0,6,121,5,206,65,1,2,21,11,5,2021
Nagaland,Mokokchung,Civil,19,16,3,3,0,0,0,41,41,0,0,0,0,0,18,13,0,0,7,10,0,2021
Nagaland,Mokokchung,Criminal,52,16,3,10,1,0,0,82,82,0,0,0,12,0,7,37,0,0,4,2,0,2021
Nagaland,Mokokchung,Total,71,32,6,13,1,0,0,123,123,0,0,0,12,0,25,50,0,0,11,12,0,2021
Nagaland,Wokha,Civil,1,0,25,11,3,0,0,40,36,4,0,0,1,0,3,16,1,0,5,0,0,2021
Nagaland,Wokha,Criminal,36,6,17,39,8,0,0,106,106,0,0,0,15,0,18,0,0,0,4,2,0,2021
Nagaland,Wokha,Total,37,6,42,50,11,0,0,146,142,4,0,0,16,0,21,16,1,0,9,2,0,2021
Orissa,Anugul,Civil,2166,2466,1981,2324,699,64,5,9705,6892,374,957,1482,3393,3257,2364,685,178,211,1767,1669,7118,2021
Orissa,Anugul,Criminal,13876,11841,7181,11946,12145,1669,12,58670,56796,122,1754,0,36697,7429,13150,1032,1068,1020,269,972,42769,2021
Orissa,Anugul,Total,16042,14307,9162,14270,12844,1733,17,68375,63688,496,2711,1482,40090,10686,15514,1717,1246,1231,2036,2641,49887,2021
Orissa,Balangir,Civil,1630,1587,1533,1265,533,100,24,6672,4601,578,903,590,1179,2712,1780,979,122,168,1776,1275,4399,2021
Orissa,Balangir,Criminal,8909,10988,6270,4958,3446,85,5,34661,32686,271,1704,0,18610,4503,9239,1363,612,1580,185,829,20169,2021
Orissa,Balangir,Total,10539,12575,7803,6223,3979,185,29,41333,37287,849,2607,590,19789,7215,11019,2342,734,1748,1961,2104,24568,2021
Orissa,Balasore,Civil,9630,9047,6804,6692,2297,530,190,35190,23223,2281,6463,3226,15725,10673,7908,635,1982,658,11453,5642,13798,2021
Orissa,Balasore,Criminal,14454,19306,14753,18663,9494,871,8,77549,75232,341,1989,0,24726,20198,25738,1881,1701,1123,8113,4119,12305,2021
Orissa,Balasore,Total,24084,28353,21557,25355,11791,1401,198,112739,98455,2622,8452,3226,40451,30871,33646,2516,3683,1781,19566,9761,26103,2021
Orissa,Bargarh,Civil,1375,1446,1028,1138,460,103,60,5610,4048,368,352,842,1247,1747,1526,535,89,102,1494,985,3714,2021
Orissa,Bargarh,Criminal,7439,9535,8427,6645,4807,209,8,37070,36070,151,849,0,24275,3348,7617,1716,478,608,163,948,24264,2021
Orissa,Bargarh,Total,8814,10981,9455,7783,5267,312,68,42680,40118,519,1201,842,25522,5095,9143,2251,567,710,1657,1933,27978,2021
Orissa,Bhadrak,Civil,5122,6357,4837,8990,3166,310,56,28838,20547,1717,5277,1300,9435,9927,6536,2695,342,386,9382,3209,20365,2021
Orissa,Bhadrak,Criminal,12697,17534,11850,12078,6361,821,84,61425,58191,708,2523,0,24358,22864,11697,1813,1177,592,856,2770,36436,2021
Orissa,Bhadrak,Total,17819,23891,16687,21068,9527,1131,140,90263,78738,2425,7800,1300,33793,32791,18233,4508,1519,978,10238,5979,56801,2021
Orissa,Boudh,Civil,391,396,169,66,24,5,3,1054,695,91,137,131,215,424,292,120,15,20,334,298,737,2021
Orissa,Boudh,Criminal,2185,3307,2194,1681,366,2,0,9735,9309,27,402,0,5180,1981,2347,213,143,108,35,132,6305,2021
Orissa,Boudh,Total,2576,3703,2363,1747,390,7,3,10789,10004,118,539,131,5395,2405,2639,333,158,128,369,430,7042,2021
Orissa,Cuttack,Civil,8381,8416,5777,6667,1847,328,280,31696,23513,1949,2452,3782,9515,6811,10911,4373,672,1004,6508,5985,19142,2021
Orissa,Cuttack,Criminal,23191,35001,14625,14537,12049,5038,426,104867,98929,804,5035,103,52721,20734,21002,2939,2529,1217,1240,3714,33341,2021
Orissa,Cuttack,Total,31572,43417,20402,21204,13896,5366,706,136563,122442,2753,7487,3885,62236,27545,31913,7312,3201,2221,7748,9699,52483,2021
Orissa,Deogarh,Civil,259,234,168,125,28,5,1,820,686,14,20,100,139,358,201,122,18,43,152,182,504,2021
Orissa,Deogarh,Criminal,2386,2299,1659,1665,737,54,0,8800,8689,18,93,0,3950,1521,1904,363,261,62,18,85,5783,2021
Orissa,Deogarh,Total,2645,2533,1827,1790,765,59,1,9620,9375,32,113,100,4089,1879,2105,485,279,105,170,267,6287,2021
Orissa,Dhenkanal,Civil,2298,2136,1634,2149,414,33,5,8669,6530,452,871,816,2197,3509,2643,316,197,311,2289,1329,5862,2021
Orissa,Dhenkanal,Criminal,7664,7602,5378,3984,2507,325,7,27467,26044,142,1281,0,14285,5590,7020,417,678,633,253,766,17958,2021
Orissa,Dhenkanal,Total,9962,9738,7012,6133,2921,358,12,36136,32574,594,2152,816,16482,9099,9663,733,875,944,2542,2095,23820,2021
Orissa,Gajapati,Civil,178,249,90,81,34,6,6,644,383,76,100,83,94,224,287,39,14,45,162,215,387,2021
Orissa,Gajapati,Criminal,2754,2263,1936,471,187,21,0,7632,7356,37,239,0,4640,886,1914,183,178,147,44,187,4211,2021
Orissa,Gajapati,Total,2932,2512,2026,552,221,27,6,8276,7739,113,339,83,4734,1110,2201,222,192,192,206,402,4598,2021
Orissa,Ganjam,Civil,4069,3404,1976,2006,464,180,45,12144,7408,865,1505,2245,2350,6303,2905,520,254,506,2101,2319,4786,2021
Orissa,Ganjam,Criminal,17243,10863,9786,11316,8594,1066,18,58886,57779,355,750,0,27866,7293,18985,3747,1392,843,523,1723,23348,2021
Orissa,Ganjam,Total,21312,14267,11762,13322,9058,1246,63,71030,65187,1220,2255,2245,30216,13596,21890,4267,1646,1349,2624,4042,28134,2021
Orissa,Jagatsinghpur,Civil,3374,2835,1649,1756,1221,30,0,10865,7268,730,2126,741,3316,3630,2747,1161,207,659,2722,1468,5723,2021
Orissa,Jagatsinghpur,Criminal,3734,6216,3461,5254,4070,349,5,23089,21769,161,1136,0,11445,3593,7348,656,304,619,190,904,15179,2021
Orissa,Jagatsinghpur,Total,7108,9051,5110,7010,5291,379,5,33954,29037,891,3262,741,14761,7223,10095,1817,511,1278,2912,2372,20902,2021
Orissa,Jajpur,Civil,3647,4322,3591,5082,1247,141,43,18073,12347,1029,2257,2415,4398,9575,3532,516,277,167,4057,1304,5914,2021
Orissa,Jajpur,Criminal,7182,9806,6469,7957,5773,1459,61,38707,37141,511,1053,1,17449,10126,8926,1631,143,160,399,1484,11022,2021
Orissa,Jajpur,Total,10829,14128,10060,13039,7020,1600,104,56780,49488,1540,3310,2416,21847,19701,12458,2147,420,327,4456,2788,16936,2021
Orissa,Jharsuguda,Civil,676,827,1015,882,476,184,33,4093,41,3,21,467,3,52,2,49,56,65,886,1002,3306,2021
Orissa,Jharsuguda,Criminal,5142,10015,7215,5414,4177,1272,343,33578,29711,74,11,0,446,9,4,0,242,145,97,409,26696,2021
Orissa,Jharsuguda,Total,5818,10842,8230,6296,4653,1456,376,37671,29752,77,32,467,449,61,6,49,298,210,983,1411,30002,2021
Orissa,Kalahandi,Civil,1464,1282,635,515,164,36,8,4104,3183,220,403,298,982,1677,1120,314,277,119,1009,632,1909,2021
Orissa,Kalahandi,Criminal,8159,11583,8144,4183,2405,228,37,34739,32660,105,1931,0,21738,2613,9155,1161,737,612,154,418,12159,2021
Orissa,Kalahandi,Total,9623,12865,8779,4698,2569,264,45,38843,35843,325,2334,298,22720,4290,10275,1475,1014,731,1163,1050,14068,2021
Orissa,Kandhamal,Civil,324,336,175,97,13,5,0,950,658,82,99,99,186,238,390,111,42,38,245,228,416,2021
Orissa,Kandhamal,Criminal,4359,4134,2707,1687,927,97,1,13912,13421,50,441,0,5933,3049,4614,232,348,417,75,737,7027,2021
Orissa,Kandhamal,Total,4683,4470,2882,1784,940,102,1,14862,14079,132,540,99,6119,3287,5004,343,390,455,320,965,7443,2021
Orissa,Kendrapada,Civil,2429,2497,1851,2874,1211,161,34,11057,6671,686,2900,800,2651,2929,3868,1608,140,232,3343,1118,5401,2021
Orissa,Kendrapada,Criminal,4203,6308,4286,5461,2950,369,12,23589,22705,128,751,0,12781,3712,4789,2302,196,337,297,561,11624,2021
Orissa,Kendrapada,Total,6632,8805,6137,8335,4161,530,46,34646,29376,814,3651,800,15432,6641,8657,3910,336,569,3640,1679,17025,2021
Orissa,Keonjhar,Civil,1927,2063,1770,1917,255,56,29,8017,5432,331,754,1499,1840,3038,2793,341,133,179,1619,1139,5029,2021
Orissa,Keonjhar,Criminal,4957,10536,8220,9163,5028,108,0,38012,37196,212,604,0,15920,4312,15029,358,524,438,256,985,20547,2021
Orissa,Keonjhar,Total,6884,12599,9990,11080,5283,164,29,46029,42628,543,1358,1499,17760,7350,17822,699,657,617,1875,2124,25576,2021
Orissa,Khurda,Civil,8341,8208,6377,10208,4299,423,49,37905,30019,1672,1403,4805,10272,14418,9169,1220,556,271,5835,5212,25358,2021
Orissa,Khurda,Criminal,20270,23534,20169,29032,24086,9800,2076,128967,123227,809,4924,7,58978,8104,21261,1960,1654,718,2029,5107,66262,2021
Orissa,Khurda,Total,28611,31742,26546,39240,28385,10223,2125,166872,153246,2481,6327,4812,69250,22522,30430,3180,2210,989,7864,10319,91620,2021
Orissa,Koraput,Civil,824,1071,947,720,115,33,2,3712,2870,164,292,386,798,1732,862,313,66,91,609,821,2324,2021
Orissa,Koraput,Criminal,7073,9166,5008,4180,3324,770,3,29524,25625,135,3766,0,16417,4539,7438,968,937,602,95,539,16921,2021
Orissa,Koraput,Total,7897,10237,5955,4900,3439,803,5,33236,28495,299,4058,386,17215,6271,8300,1281,1003,693,704,1360,19245,2021
Orissa,Malkangiri,Civil,109,77,26,5,8,0,1,226,182,7,14,23,69,80,62,15,15,28,52,58,78,2021
Orissa,Malkangiri,Criminal,3421,2680,978,330,195,7,0,7611,7207,3,401,0,5521,315,1689,58,603,236,6,69,3189,2021
Orissa,Malkangiri,Total,3530,2757,1004,335,203,7,1,7837,7389,10,415,23,5590,395,1751,73,618,264,58,127,3267,2021
Orissa,Mayurbhanj,Civil,3507,3648,1592,1936,1026,142,37,11888,8968,766,778,1370,2895,4906,3457,599,549,510,3210,1787,5914,2021
Orissa,Mayurbhanj,Criminal,15430,13843,6458,11587,9481,1040,18,57857,54059,285,3513,0,32466,9741,12357,3048,2704,3025,303,1605,30815,2021
Orissa,Mayurbhanj,Total,18937,17491,8050,13523,10507,1182,55,69745,63027,1051,4291,1370,35361,14647,15814,3647,3253,3535,3513,3392,36729,2021
Orissa,Nabarangpur,Civil,319,364,103,55,20,2,0,863,670,60,44,90,74,429,254,106,10,38,163,99,381,2021
Orissa,Nabarangpur,Criminal,4960,5671,3207,3426,2913,193,0,20370,19324,96,949,1,14057,734,4632,929,203,1298,32,64,11161,2021
Orissa,Nabarangpur,Total,5279,6035,3310,3481,2933,195,0,21233,19994,156,993,91,14131,1163,4886,1035,213,1336,195,163,11542,2021
Orissa,Nayagarh,Civil,983,767,563,548,190,11,7,3069,2208,177,334,350,725,1167,885,291,74,76,778,395,1830,2021
Orissa,Nayagarh,Criminal,6154,3598,4663,3017,1621,165,15,19233,18068,296,869,0,11424,2795,3835,856,563,241,125,592,10374,2021
Orissa,Nayagarh,Total,7137,4365,5226,3565,1811,176,22,22302,20276,473,1203,350,12149,3962,4720,1147,637,317,903,987,12204,2021
Orissa,Nuapada,Civil,657,1224,532,192,41,6,0,2652,2240,66,236,110,714,1265,596,68,89,29,662,371,1802,2021
Orissa,Nuapada,Criminal,2939,2558,2626,1204,302,5,0,9634,9080,75,479,0,5041,1927,2226,437,252,126,341,692,6136,2021
Orissa,Nuapada,Total,3596,3782,3158,1396,343,11,0,12286,11320,141,715,110,5755,3192,2822,505,341,155,1003,1063,7938,2021
Orissa,Puri,Civil,3857,4556,4671,5804,2374,422,100,21784,14423,2099,3655,1607,5201,8757,6530,1283,274,284,4347,3031,16795,2021
Orissa,Puri,Criminal,9774,9325,8242,12063,8378,1833,59,49674,48613,338,723,0,27889,6659,12012,1326,616,631,443,1444,27797,2021
Orissa,Puri,Total,13631,13881,12913,17867,10752,2255,159,71458,63036,2437,4378,1607,33090,15416,18542,2609,890,915,4790,4475,44592,2021
Orissa,Rayagada,Civil,456,543,341,134,34,5,3,1516,789,84,173,470,228,774,384,129,22,30,281,299,857,2021
